directed weighted
869 789 9
370 167 60
85 332 25
797 159 9
498 591 10
377 566 41
816 992 1
84 934 11
488 637 9
541 260 20
339 217 4
883 520 4
116 379 9
282 291 11
388 158 6
275 255 5
740 503 14
704 804 9
987 252 17
375 568 19
504 573 26
606 23 4
423 84 16
195 505 13
281 554 3
779 587 3
563 534 16
999 22 7
644 304 7
831 612 6
159 643 3
780 141 10
423 803 16
450 519 13
115 671 9
102 97 6
303 589 5
424 435 9
639 146 12
882 306 8
299 865 10
496 400 10
939 64 8
659 932 2
164 691 11
444 887 22
222 426 8
288 878 5
361 399 5
864 906 17
189 871 3
178 680 10
790 25 6
658 542 9
610 307 2
679 628 4
999 748 7
535 831 11
568 997 18
834 784 1
628 984 6
904 812 18
761 644 9
688 528 5
310 264 13
583 614 10
837 609 7
287 11 72
715 306 7
564 16 15
273 124 43
697 991 5
363 557 11
809 583 7
540 614 13
754 48 24
217 794 5
299 220 10
229 714 18
840 892 6
253 487 3
946 474 18
894 735 12
985 38 19
735 554 6
569 387 4
473 107 17
413 46 15
1004 785 8
715 996 8
810 15 39
637 866 5
285 433 10
14 730 35
192 686 9
281 337 2
265 11 69
428 431 10
563 889 15
200 999 4
249 382 9
165 984 10
149 545 6
303 837 6
296 811 17
15 370 42
434 838 32
45 174 30
731 201 14
257 736 46
885 360 5
350 941 9
463 76 10
914 233 7
159 388 10
822 473 12
521 392 9
412 895 10
992 603 1
462 254 7
262 228 11
414 207 11
461 915 2
293 566 15
96 728 11
67 469 7
817 944 12
526 473 2
655 576 15
494 879 10
396 569 6
340 932 0
720 970 5
768 961 10
70 616 9
456 998 12
777 578 25
225 839 11
450 492 17
169 340 5
495 166 8
523 244 0
878 725 2
1002 653 3
517 909 8
137 927 23
574 268 6
402 606 12
31 384 7
255 867 11
2 737 74
485 167 65
932 107 23
917 718 9
838 556 31
385 75 9
186 652 12
503 590 10
910 306 13
530 191 1
309 652 9
627 946 13
153 629 0
678 696 10
899 430 11
515 405 9
392 811 8
902 686 15
495 424 10
758 94 24
974 246 12
599 55 24
119 473 9
557 701 7
229 476 15
519 547 5
624 136 7
990 510 8
882 365 2
423 791 16
256 358 7
157 308 26
877 553 11
927 250 5
521 329 8
199 826 32
176 474 0
839 192 12
512 608 44
107 767 23
8 639 16
45 727 24
164 864 9
944 2 70
20 548 66
226 635 8
156 46 15
92 805 53
570 645 5
526 584 7
964 259 9
107 754 19
279 882 18
893 448 7
456 40 24
232 101 19
735 577 15
263 824 4
491 364 6
975 711 5
724 391 7
518 217 14
43 747 6
562 274 29
290 980 1
710 74 11
606 58 24
794 51 9
753 208 29
50 724 19
84 547 17
549 551 2
536 186 12
518 855 11
321 102 9
300 386 18
899 54 14
9 516 15
484 782 12
345 321 4
101 26 46
321 816 5
61 517 16
699 507 8
969 254 4
361 647 21
843 501 4
840 239 8
894 557 8
944 828 32
231 439 20
114 227 9
799 700 10
627 710 5
46 65 6
233 960 7
876 445 9
96 708 12
991 949 4
993 360 11
351 937 16
825 788 1
982 683 2
755 451 7
629 310 9
895 774 14
408 782 7
376 457 2
454 837 8
456 730 4
384 806 8
677 690 5
179 478 1
163 475 10
969 533 3
36 194 9
760 163 12
842 772 22
374 273 37
828 423 35
746 856 7
593 997 5
714 245 16
996 407 61
209 680 12
754 212 36
184 818 3
199 304 36
35 854 40
441 145 6
418 717 9
526 574 9
493 924 13
174 589 13
185 152 72
794 759 14
642 681 6
227 100 9
618 227 37
218 156 16
109 195 11
687 273 42
875 715 4
558 27 36
17 628 26
867 640 6
959 14 36
722 920 7
118 780 11
356 641 15
347 899 4
994 504 5
780 401 3
614 583 12
287 254 58
114 526 3
360 444 5
402 707 10
969 304 3
544 176 6
839 724 5
429 393 6
829 809 13
462 615 1
77 209 39
862 689 21
731 59 11
331 877 9
672 452 14
605 409 2
562 376 16
735 33 42
263 213 6
110 252 19
334 178 7
351 3 46
423 859 25
702 473 10
783 52 17
636 110 8
186 392 5
715 294 5
196 629 9
321 745 14
557 179 10
530 54 12
405 307 10
78 924 6
46 202 5
423 696 22
988 757 4
738 199 31
284 432 4
997 756 11
818 810 2
793 118 11
866 591 11
578 536 21
277 981 3
972 716 8
133 994 9
892 92 47
30 470 10
922 103 11
825 633 12
460 650 -1
777 616 30
442 257 44
194 453 8
332 555 8
806 797 7
177 1005 3
875 707 8
353 607 10
551 372 5
5 407 62
480 68 15
823 884 11
573 283 26
447 524 6
565 555 2
354 115 3
611 757 8
826 401 10
333 366 11
96 198 7
509 155 6
834 549 0
799 163 10
35 628 40
522 585 14
221 226 5
491 819 8
649 273 47
999 591 7
442 626 2
331 94 6
952 791 5
211 840 4
439 118 12
104 832 3
408 602 8
589 936 6
519 374 10
691 900 14
422 197 35
968 1001 6
559 212 39
143 541 5
240 69 11
725 14 36
954 155 10
901 26 43
410 55 19
95 531 7
291 731 10
342 461 6
466 480 4
918 780 9
552 96 6
26 161 38
768 549 12
99 303 10
175 970 10
82 409 8
454 581 5
573 982 20
109 291 9
740 794 6
577 188 11
955 835 9
170 723 7
956 272 22
32 359 10
391 14 35
250 419 11
16 317 12
185 924 5
315 363 3
801 949 4
989 936 4
466 751 4
53 485 3
635 743 5
745 372 9
524 43 8
473 487 9
325 374 10
318 560 3
516 776 9
291 854 7
738 283 4
776 903 8
492 249 12
953 297 10
552 564 4
453 936 16
288 886 9
257 677 41
751 766 10
979 762 6
322 591 2
351 418 2
42 696 38
992 121 7
453 635 8
481 976 6
503 507 8
926 15 38
335 588 18
307 633 13
46 943 11
350 179 2
265 823 9
200 25 6
214 164 7
946 527 15
316 740 21
622 699 12
199 674 34
902 785 16
467 213 10
392 341 9
889 373 11
516 324 10
913 871 6
287 931 59
785 529 11
900 458 9
439 536 15
847 97 2
545 575 10
601 788 11
290 885 10
628 979 7
558 97 18
191 726 9
475 993 4
991 269 15
780 975 6
536 583 16
920 872 10
97 825 10
969 386 20
293 365 9
55 108 17
136 928 9
622 394 34
585 23 10
643 892 6
43 228 10
816 569 4
251 288 15
78 576 11
333 802 7
988 743 9
598 139 8
140 572 2
835 200 7
779 538 9
208 10 26
809 541 12
482 699 12
547 408 9
197 203 7
937 30 15
775 964 6
889 569 12
919 463 10
41 688 5
677 164 1
105 863 34
470 124 9
408 121 16
608 973 10
978 967 5
369 498 13
361 12 60
140 964 8
782 81 5
445 478 4
161 387 13
560 680 6
836 67 6
79 831 9
516 435 13
312 466 6
571 885 10
500 345 6
38 312 18
141 999 7
267 738 25
251 285 10
339 297 9
541 285 9
61 415 15
628 540 12
885 735 7
953 130 3
485 728 11
740 240 15
240 800 9
529 861 10
952 64 12
814 945 17
756 382 7
622 288 8
270 771 4
231 111 16
223 816 3
37 442 9
253 765 10
239 887 19
873 227 4
370 997 12
646 396 10
278 315 4
503 74 4
869 786 7
40 659 15
891 881 0
982 908 1
591 488 1
284 637 5
726 605 5
464 709 10
605 484 9
423 62 23
833 263 4
934 99 5
968 708 13
861 479 7
970 728 11
941 552 4
750 746 5
742 602 10
322 969 3
829 446 1
89 13 10
826 991 11
103 895 8
83 547 5
938 196 4
870 609 7
69 82 10
789 456 3
155 932 7
449 808 9
7 255 49
389 436 12
283 301 9
416 85 19
949 621 24
1005 688 10
999 769 15
945 418 6
68 402 14
955 553 9
912 923 22
183 990 8
149 836 8
347 612 10
500 495 10
832 675 12
336 164 9
489 970 28
449 228 6
674 719 7
806 319 5
976 962 2
754 324 1
521 605 0
820 283 0
589 685 10
72 3 44
139 434 29
697 641 13
235 380 16
917 927 11
172 583 7
441 961 8
446 383 5
463 197 13
167 904 63
866 337 12
318 744 18
243 547 7
625 562 13
613 845 2
477 680 5
553 632 14
408 43 10
206 139 5
501 815 9
206 356 12
3 969 38
719 305 5
224 638 9
135 987 11
159 761 10
506 449 9
586 984 6
961 124 13
350 477 10
79 514 21
920 734 10
711 850 9
812 736 19
497 833 33
649 130 2
907 27 33
915 379 2
518 701 11
112 267 31
181 741 7
96 1002 10
876 605 5
840 299 5
687 37 10
228 835 8
384 230 10
590 594 2
703 856 7
700 468 8
983 97 10
230 945 12
784 359 11
350 956 7
814 251 8
780 121 7
675 991 6
672 787 13
876 569 8
389 354 8
289 733 9
993 662 9
723 843 0
818 190 0
137 993 17
444 625 8
341 176 9
776 389 10
771 958 1
345 76 12
673 992 3
250 48 26
728 864 8
250 593 11
722 356 16
804 870 1
558 959 10
933 934 6
960 277 1
712 126 13
647 1000 22
337 194 12
943 11 67
753 433 3
876 783 8
860 101 7
428 299 8
855 305 4
255 868 10
778 353 4
620 372 5
164 963 5
311 322 6
379 46 5
642 727 11
894 418 10
506 398 15
874 136 10
254 292 0
351 857 18
561 872 12
540 109 11
838 41 26
541 479 11
359 160 8
531 475 5
505 348 9
114 321 1
574 986 7
698 400 11
196 447 5
151 84 15
367 892 8
828 53 32
589 881 5
799 848 4
317 215 8
451 688 7
352 640 9
611 384 10
645 725 7
482 871 8
483 28 68
250 437 10
206 691 5
223 345 4
120 518 20
438 459 2
816 31 8
749 109 4
459 621 22
397 895 11
487 407 69
52 465 24
586 365 3
166 209 3
309 81 5
442 40 19
111 249 3
432 574 2
356 606 7
341 588 19
526 506 13
111 931 2
260 48 23
458 395 6
365 169 3
17 881 18
1001 724 12
729 186 3
248 11 68
944 360 8
792 42 36
781 693 11
1005 235 4
442 237 8
61 69 19
343 122 11
120 209 2
50 880 22
864 204 23
934 245 18
617 648 20
35 568 45
820 964 10
418 28 63
90 283 9
679 790 10
142 881 21
590 733 7
55 795 20
16 625 13
187 247 8
17 707 21
844 666 9
718 623 2
553 120 9
80 96 8
144 249 9
410 312 9
767 281 18
201 62 4
856 799 0
34 222 38
65 424 13
556 146 4
907 953 10
620 819 12
823 818 11
139 431 11
393 941 9
648 693 2
756 104 11
918 228 3
554 874 7
871 462 5
397 556 9
781 91 10
266 273 45
829 388 9
460 725 1
740 273 44
638 809 8
403 328 8
232 533 22
923 491 6
256 15 36
646 300 8
238 531 11
652 676 10
422 609 37
55 390 15
924 767 23
136 252 22
830 209 11
372 497 36
428 339 7
467 815 10
82 857 23
116 595 9
713 764 28
376 508 8
397 220 6
840 625 3
852 487 4
172 207 6
377 172 43
308 563 18
941 34 33
355 681 6
915 419 12
321 417 3
90 734 2
837 19 44
647 454 22
33 682 43
836 100 12
415 317 6
75 882 6
616 776 1
12 121 60
708 545 5
109 525 3
960 672 8
128 823 11
619 1002 9
654 653 6
145 299 10
283 297 5
137 363 26
186 790 9
425 166 7
65 39 22
464 737 17
186 261 5
382 701 7
514 706 11
306 470 15
820 967 13
516 614 17
229 705 8
887 439 21
206 655 16
224 307 0
927 645 8
802 974 8
498 683 6
438 764 8
498 969 6
906 284 13
127 994 4
859 371 3
613 347 9
857 167 67
351 561 7
801 625 5
563 767 17
747 564 7
976 13 11
175 996 5
47 35 44
97 785 4
14 302 35
369 173 5
315 446 11
471 600 12
52 183 14
132 84 12
90 834 7
235 725 1
844 291 12
279 733 16
616 281 4
116 435 9
187 482 7
320 48 28
172 943 9
90 482 9
386 263 22
214 951 5
526 414 9
977 83 11
840 677 10
462 189 10
852 232 14
119 679 5
425 846 9
21 543 21
923 874 9
314 589 5
388 479 6
698 431 2
525 642 13
274 168 23
859 704 10
421 630 4
275 11 73
531 424 6
833 356 9
919 493 20
297 775 3
179 574 7
751 692 7
732 622 10
755 123 16
719 590 10
481 21 19
436 572 4
163 494 11
376 840 8
997 253 11
712 461 13
30 376 6
684 937 15
825 310 12
544 770 0
557 553 9
644 484 14
688 492 17
561 362 11
169 692 10
238 283 8
763 268 8
846 89 11
533 181 8
566 519 13
201 662 16
329 986 7
764 296 9
1004 261 2
577 281 5
936 170 10
887 864 21
720 538 1
798 660 5
494 602 1
185 73 11
894 646 11
250 748 4
503 758 14
951 64 3
648 823 8
729 640 7
602 966 7
20 971 58
402 54 10
114 167 63
392 152 74
112 866 23
124 147 10
14 738 36
738 1001 7
459 594 1
732 9 13
605 780 1
893 706 9
646 576 7
123 613 12
997 747 6
792 752 15
647 652 13
296 73 18
11 725 75
472 773 11
399 731 4
208 128 22
497 319 40
774 907 15
984 217 8
156 838 28
303 830 13
936 996 0
222 778 2
653 189 1
922 718 10
461 924 7
297 932 1
859 23 2
191 518 20
686 574 10
597 731 13
578 280 11
151 515 18
724 172 6
582 98 19
160 538 7
765 831 8
244 724 8
424 929 14
645 441 11
483 913 5
197 747 11
444 513 5
345 441 12
114 756 6
389 903 10
642 446 4
467 596 16
46 487 7
189 246 9
812 425 20
982 907 11
903 77 34
547 781 4
222 588 23
59 697 6
760 223 10
283 936 1
318 722 5
410 87 4
801 485 4
6 863 37
631 825 7
776 157 10
419 247 15
537 698 13
790 657 9
611 412 1
476 502 6
518 214 12
328 700 5
554 324 10
1002 599 5
843 285 7
316 565 12
380 816 8
38 972 18
240 387 8
534 566 12
113 910 6
471 289 7
163 229 8
548 263 11
357 75 6
888 444 3
560 812 17
384 769 13
412 646 13
322 913 5
469 233 8
119 140 1
921 935 13
941 909 7
428 538 4
3 459 45
899 312 2
255 17 22
694 268 3
102 139 10
714 496 3
382 17 22
205 167 67
653 484 14
793 144 7
136 878 2
173 512 41
672 23 12
329 358 9
358 13 17
212 687 36
236 804 7
270 260 15
322 527 9
150 435 12
473 183 10
514 528 13
525 394 37
817 51 6
531 450 13
693 126 6
352 605 9
540 961 7
759 776 5
426 244 5
425 792 8
160 864 8
779 136 11
336 128 11
431 864 5
93 789 9
42 526 35
450 178 16
151 412 21
927 777 22
255 405 13
779 877 7
444 283 4
494 588 22
714 11 70
179 783 2
582 368 9
9 799 7
319 913 3
446 139 10
318 486 9
169 760 8
877 790 10
341 942 5
610 28 64
143 524 7
190 967 5
829 997 8
88 150 16
302 414 20
850 917 10
782 150 11
916 214 7
573 531 20
31 443 2
966 962 11
983 73 19
714 796 5
559 359 4
597 353 8
382 512 39
870 879 0
630 83 3
16 598 18
472 307 13
678 80 2
869 176 1
107 736 22
394 839 34
308 355 25
747 1004 6
233 97 11
160 777 27
573 733 19
414 70 6
243 848 7
766 684 9
683 895 7
64 609 9
271 990 6
948 538 0
144 853 9
20 309 60
329 600 10
903 443 4
917 288 7
859 823 9
695 832 9
31 804 6
691 500 7
419 130 1
798 588 24
608 615 8
707 242 23
129 679 0
814 320 17
114 298 2
296 1000 4
707 469 8
556 148 10
529 72 8
487 280 10
665 512 46
850 563 16
361 143 7
423 150 24
635 326 5
801 139 6
322 258 7
752 175 15
617 291 11
464 172 4
143 172 11
564 45 27
769 674 10
374 1006 16
626 725 1
84 648 18
526 368 2
473 923 10
875 884 9
691 939 15
642 881 12
659 273 43
873 382 7
508 546 6
143 409 3
921 710 5
951 175 3
163 1002 7
896 186 6
96 486 10
181 1003 0
554 131 10
640 897 10
535 270 9
620 881 3
514 484 16
233 475 3
87 877 7
742 902 24
469 144 4
433 543 2
94 797 13
92 371 52
256 675 8
404 817 7
719 688 13
627 564 2
939 691 5
779 304 11
879 231 18
757 764 8
878 749 6
285 277 7
325 408 0
538 673 7
107 50 20
598 821 2
169 219 12
679 815 7
825 569 13
95 83 8
112 580 21
717 939 16
16 555 15
202 981 9
195 357 8
592 89 12
780 667 12
921 886 11
956 227 8
65 687 7
233 290 1
438 754 6
424 431 4
461 682 8
942 685 9
251 194 12
299 631 8
883 594 11
742 779 2
358 495 5
231 869 17
575 542 4
673 48 28
692 187 3
83 888 9
915 884 8
564 630 8
653 966 14
574 375 12
476 245 15
402 15 35
51 127 6
26 690 47
354 413 24
676 761 3
391 161 12
407 978 68
282 749 3
315 194 13
472 148 15
646 938 15
433 935 7
857 541 24
462 853 6
624 4 24
207 355 8
475 106 9
682 1003 8
44 586 18
228 329 3
439 878 6
105 150 25
110 685 6
516 637 16
258 378 11
318 291 8
265 867 8
115 973 6
247 544 9
42 650 41
858 243 1
87 222 12
997 721 3
789 141 3
465 875 8
410 647 18
295 789 5
859 62 4
601 163 9
150 940 18
781 760 6
820 343 3
922 157 1
25 297 7
414 388 10
884 694 5
809 875 16
874 227 14
802 539 10
438 57 27
495 201 4
542 715 8
227 84 13
531 946 11
185 900 2
410 317 8
994 904 8
396 667 13
273 402 47
875 902 21
478 54 14
441 137 16
304 54 10
942 746 5
573 858 20
599 373 8
832 618 40
467 946 15
730 654 3
71 56 33
953 563 8
831 140 5
251 217 6
554 881 6
272 153 22
166 927 9
527 751 9
536 959 19
814 66 16
19 379 39
820 138 1
565 229 17
665 335 9
843 233 7
94 774 21
621 534 21
415 769 15
268 704 9
922 785 9
517 129 9
427 322 5
394 253 37
152 88 77
874 476 4
654 475 10
870 883 0
999 72 10
515 682 10
167 475 66
956 34 39
721 702 6
972 135 17
366 34 38
216 124 7
239 890 7
939 157 7
843 63 12
757 218 4
634 322 10
783 251 12
206 209 2
170 330 3
919 539 10
472 667 19
781 398 1
178 195 8
419 841 8
958 130 7
175 615 7
327 476 -1
805 366 1
90 418 6
180 579 4
567 318 2
232 170 23
207 285 8
855 548 9
284 179 12
431 726 7
400 249 13
217 390 13
328 800 3
661 397 6
518 769 13
109 120 5
406 521 14
571 430 3
841 859 12
271 17 18
156 503 13
121 590 13
503 260 19
105 312 34
733 231 24
738 37 9
496 261 3
962 87 3
925 471 11
522 656 7
142 659 18
788 871 4
771 703 4
266 629 7
303 524 9
443 810 10
310 72 6
954 246 7
173 896 3
569 956 11
991 642 7
649 784 3
46 781 6
698 921 9
91 869 7
265 415 7
461 215 3
198 967 5
493 771 18
50 875 21
326 584 7
254 194 8
794 99 7
291 437 10
441 459 0
790 726 6
284 915 4
198 763 10
218 95 6
196 470 9
718 160 11
920 568 19
583 10 18
52 389 14
486 71 3
990 332 7
849 942 11
476 769 14
716 391 5
852 217 8
933 520 11
181 441 10
150 868 18
398 815 6
823 913 5
746 211 1
62 550 10
956 611 0
859 286 7
841 250 13
954 214 12
390 500 7
540 958 5
337 154 6
661 113 5
378 435 3
626 720 6
515 199 29
212 41 37
679 234 3
953 805 3
555 520 1
486 9 15
769 587 16
898 547 8
167 875 60
100 670 12
164 44 13
614 475 10
978 404 12
208 591 24
900 300 10
486 627 5
746 145 11
296 277 2
566 158 12
145 775 0
208 176 23
304 524 3
53 967 10
885 286 9
399 395 5
127 511 22
421 719 7
26 7 47
297 1 64
878 74 8
58 161 25
327 456 4
380 875 16
318 714 6
465 372 13
53 684 1
101 466 8
446 293 9
915 992 9
779 854 10
819 525 4
189 159 4
741 811 9
622 635 8
496 87 7
902 133 21
472 620 18
758 323 19
623 121 15
494 298 7
894 7 51
529 505 10
378 124 17
737 882 20
949 796 4
37 322 5
190 834 5
218 855 0
469 791 3
166 963 11
82 11 72
74 239 14
610 458 12
549 357 11
164 105 28
742 296 8
847 22 0
297 618 36
703 348 4
355 398 4
946 990 11
608 64 12
668 613 0
116 104 6
444 49 3
37 271 5
828 51 31
508 794 6
656 629 9
469 793 4
64 136 3
3 283 41
189 51 9
123 749 11
571 918 1
991 636 12
339 32 10
986 310 5
807 581 12
381 404 6
286 413 20
913 942 5
239 139 10
932 9 11
23 42 33
384 939 11
259 874 5
161 923 7
53 104 5
921 624 12
469 648 10
67 623 12
992 834 1
782 713 32
838 269 30
371 633 8
529 793 6
48 215 32
428 11 77
568 326 17
315 978 11
50 936 26
147 499 23
167 448 64
825 860 2
431 137 25
266 632 7
862 62 19
221 643 6
130 84 12
472 862 24
811 923 12
967 1006 5
830 440 6
815 379 5
314 489 19
784 277 8
804 880 5
650 319 11
997 74 13
946 229 10
415 355 12
965 18 48
867 891 1
823 990 15
423 419 15
959 124 15
291 822 8
222 114 1
762 427 4
566 68 8
388 547 13
194 211 12
820 709 4
617 1004 12
759 84 12
67 223 10
658 595 2
234 940 3
226 245 18
309 320 6
155 187 8
325 10 17
503 697 6
116 529 15
327 368 10
911 697 11
95 368 10
874 690 12
156 245 19
620 806 12
378 130 7
628 416 7
132 895 2
719 957 4
578 668 9
719 618 39
857 851 24
99 228 2
938 157 9
75 661 12
778 652 3
290 480 3
703 463 2
401 823 5
129 880 1
420 730 7
256 369 14
387 994 5
698 260 16
468 757 11
481 333 11
202 558 13
163 124 13
657 818 10
96 591 4
229 794 9
370 813 18
114 782 4
318 535 6
250 41 3
842 468 29
306 874 14
43 261 3
705 790 2
522 419 10
774 392 16
222 324 8
635 454 10
226 575 1
207 394 33
912 204 20
84 717 17
468 796 11
792 764 3
442 760 4
387 752 11
686 192 5
237 712 13
444 483 5
306 692 11
789 875 6
491 564 4
832 501 11
994 167 59
1000 858 6
848 827 4
300 9 8
281 656 5
707 728 3
664 76 7
19 403 47
327 885 9
322 280 9
534 985 3
806 32 13
880 1006 5
99 94 0
264 677 8
574 486 5
281 748 3
680 719 3
896 667 7
620 186 6
886 559 8
5 652 9
597 592 7
332 455 10
130 203 8
106 964 6
664 783 6
456 652 11
467 664 9
320 226 10
631 581 9
202 250 8
768 19 40
619 375 2
764 265 10
711 37 8
800 77 31
545 953 11
199 636 34
449 780 9
941 328 2
223 774 20
490 583 7
263 766 10
86 756 25
593 1 73
271 481 2
666 916 11
508 539 6
984 311 14
247 563 16
930 764 11
540 817 12
678 258 5
500 289 9
168 755 15
139 88 11
909 202 9
263 584 4
29 43 37
379 526 8
818 380 9
316 305 21
555 1004 0
182 421 0
80 234 4
3 407 63
905 756 3
580 353 7
992 579 4
691 698 10
518 523 16
537 232 24
286 135 3
441 702 1
182 891 6
901 179 12
808 596 13
292 665 10
762 731 1
116 984 6
548 426 14
560 322 2
31 551 1
561 893 2
523 350 7
331 421 11
413 1 66
369 836 11
539 483 3
861 89 15
438 176 10
228 399 11
324 685 9
297 537 11
946 105 29
1004 102 4
880 459 2
147 478 10
80 58 22
893 464 9
993 880 4
397 372 6
463 634 4
74 256 11
288 100 4
923 380 7
91 229 10
373 713 31
339 487 6
777 493 30
748 332 7
266 91 9
550 945 5
745 671 5
8 383 19
442 57 28
442 319 3
806 174 6
331 973 1
894 429 12
792 412 3
934 101 4
690 18 42
95 440 4
820 200 12
324 973 2
74 512 43
508 553 12
987 129 2
480 874 4
995 785 11
119 812 25
939 954 11
437 392 11
283 1000 5
484 356 16
179 257 49
172 430 2
982 347 6
895 238 4
406 882 14
610 941 1
401 862 17
715 378 9
1006 1004 7
724 764 4
727 29 31
789 488 7
785 95 5
735 762 13
640 824 1
262 904 11
53 886 7
603 548 9
205 870 2
201 108 10
407 531 61
76 997 4
451 919 10
470 287 68
170 259 5
866 772 17
254 130 11
608 575 12
805 59 13
754 215 10
369 397 2
808 324 7
673 527 16
694 426 1
293 393 16
388 844 12
46 244 1
825 79 1
203 775 4
900 363 2
378 534 10
502 460 5
666 776 7
128 806 11
583 582 3
566 411 17
423 671 15
241 365 2
310 204 18
936 972 9
969 941 2
801 614 9
505 225 16
187 753 4
153 143 1
412 944 6
883 558 16
672 963 6
135 726 0
261 576 3
327 997 6
832 69 15
568 632 10
779 147 9
731 320 10
365 378 7
544 378 11
55 856 19
669 876 10
215 57 26
937 677 11
228 428 5
888 962 7
161 344 14
711 80 2
563 771 7
991 462 4
830 192 11
453 27 34
6 387 35
559 34 40
235 766 11
384 314 10
55 484 17
69 632 11
187 572 2
645 643 7
711 520 4
61 863 18
219 825 12
212 611 37
372 720 14
126 246 12
644 972 13
959 328 6
937 132 14
954 381 2
692 503 5
222 495 6
41 998 14
94 928 1
343 329 7
964 668 2
837 639 8
597 500 4
49 235 3
740 776 15
300 710 9
138 123 11
667 956 11
688 170 10
479 555 6
514 312 17
592 250 10
809 774 15
753 110 2
379 778 2
1 538 66
20 441 62
289 162 2
767 895 21
761 261 2
60 390 23
106 866 12
537 727 14
226 523 10
74 236 8
44 971 14
134 377 40
848 923 5
649 390 7
547 654 12
744 914 18
907 282 20
558 237 18
804 411 3
48 924 31
346 927 10
379 71 9
714 806 5
481 237 7
867 56 26
642 847 4
944 844 17
504 197 8
191 295 2
53 648 7
760 437 10
564 650 7
439 126 6
587 27 36
470 960 10
683 269 15
682 767 16
810 904 6
867 988 4
620 560 5
307 417 11
913 849 7
170 481 12
578 847 2
260 157 17
434 761 23
891 30 12
808 656 14
593 5 7
713 640 31
641 30 5
450 801 19
225 343 13
769 925 13
264 348 13
386 907 14
830 936 10
95 846 3
929 609 7
57 288 22
107 236 16
124 671 10
247 412 13
563 358 15
880 98 20
158 972 8
657 564 9
702 103 12
354 598 8
648 753 9
602 483 4
644 14 33
454 51 13
202 876 9
780 99 3
164 291 6
754 230 12
444 466 2
920 528 10
319 677 4
82 591 1
858 820 6
616 786 2
596 939 11
264 955 2
336 444 5
938 110 10
787 116 15
818 651 0
446 502 8
469 824 1
649 360 11
728 479 5
447 67 10
109 500 1
629 277 7
748 377 47
207 891 9
601 495 11
161 724 9
460 203 6
739 673 10
864 437 5
418 876 2
378 247 9
158 576 2
695 700 9
690 832 4
305 568 16
188 698 8
599 401 5
427 9 13
424 192 12
72 845 8
136 693 2
736 262 11
998 701 7
859 844 15
919 847 6
239 422 33
353 38 13
458 376 2
914 890 13
36 339 7
229 321 10
847 993 7
988 390 9
349 203 9
365 1005 12
1005 271 12
221 126 5
255 967 12
758 705 16
257 933 49
668 367 9
736 920 6
375 38 18
110 600 14
224 441 7
546 290 9
267 741 32
237 364 11
80 743 9
233 857 24
361 668 9
31 133 10
886 782 3
916 42 33
643 739 6
492 779 13
398 910 10
257 618 45
111 405 14
775 987 2
684 807 3
1000 566 16
6 450 31
603 432 3
434 1005 23
693 749 11
837 392 11
124 633 17
446 249 5
315 63 11
442 85 17
290 191 9
305 670 7
718 658 3
752 283 7
680 921 7
331 95 1
491 84 9
184 936 3
592 947 4
700 604 7
932 938 1
703 156 18
544 746 11
917 884 8
574 712 8
667 63 15
8 150 20
56 42 42
933 720 9
234 450 19
568 141 16
327 984 8
57 4 32
831 840 9
407 715 62
122 159 4
740 166 13
131 372 6
74 45 23
964 683 8
426 879 9
105 955 30
297 666 8
63 441 3
271 10 20
340 336 11
511 528 24
155 1 67
743 109 8
919 237 13
323 565 8
825 971 9
905 1002 7
911 488 6
819 414 2
828 805 29
306 667 13
34 627 38
1005 372 7
262 780 18
52 282 18
421 143 3
203 934 7
722 459 1
762 1004 3
333 265 14
940 832 10
995 286 10
134 832 4
701 947 6
687 773 0
96 499 22
648 635 10
385 821 4
383 749 12
787 331 1
339 985 5
343 21 29
398 331 1
178 763 10
68 313 14
859 380 11
283 50 19
485 363 8
39 830 20
163 266 11
884 914 3
666 535 6
517 806 12
841 371 6
562 809 18
930 579 8
53 225 7
514 248 13
879 130 10
32 882 6
305 73 13
372 270 15
265 813 18
671 354 4
693 50 17
367 621 31
743 217 10
890 844 12
195 429 8
983 906 20
456 575 4
656 859 10
124 256 13
719 746 5
52 60 26
65 72 7
873 373 10
649 999 5
241 580 11
802 638 11
945 6 40
646 772 13
602 279 20
180 667 8
220 825 9
18 373 49
954 985 11
485 590 9
462 113 12
876 549 8
643 906 15
436 160 1
704 846 3
196 449 3
31 168 13
821 377 38
523 85 17
760 543 9
464 420 4
852 890 6
17 46 25
874 526 7
22 429 0
642 892 11
493 559 16
511 252 23
691 903 13
374 106 9
649 132 8
898 92 45
144 34 39
569 943 9
590 322 7
245 482 22
965 13 9
561 328 1
869 950 11
422 782 31
905 1 68
844 130 13
679 242 18
488 646 11
41 428 10
303 11 76
679 946 17
540 456 3
872 112 20
109 312 7
172 920 10
179 602 1
715 283 5
345 292 2
740 206 14
669 310 13
718 39 25
440 936 7
46 320 9
209 669 7
572 574 10
452 55 25
742 921 5
909 157 4
182 481 11
713 41 29
3 838 40
888 442 10
92 56 46
453 671 14
218 275 9
646 778 5
554 383 7
793 411 8
60 820 17
334 512 38
61 704 20
706 773 3
539 842 23
223 663 23
996 257 47
929 772 14
104 395 12
17 495 22
571 151 24
539 633 6
306 32 5
346 803 7
202 477 5
69 998 7
123 289 9
667 446 11
